,CITY,SECTOR_ID,SECTOR_NAME,ENODEB_ID,ENODEB_NAME,EARFCN,PCI,PSS,SSS,TAC,AZIMUTH,HEIGHT,ELECTTILT,MECHTILT,TOTLETILT
1568,sanxia,15427-129,B马鑫星煤矿-HLHF-2,15427,B马鑫星煤矿-HLHF,38400,282,0,94,14467,260.0,14.0,3.0,1.0,4.0
1569,sanxia,15428-128,油库-HLHF-1,15428,油库-HLHF,38400,309,0,103,18833,100.0,5.0,3.0,5.0,8.0
1570,sanxia,15428-129,油库-HLHF-2,15428,油库-HLHF,38400,310,1,103,18833,220.0,5.0,3.0,4.0,7.0
1571,sanxia,15429-128,A池阳光矿-HLHF-1,15429,A池阳光矿-HLHF,38400,322,1,107,14531,0.0,28.0,3.0,2.0,5.0
1572,sanxia,15429-129,A池阳光矿-HLHF-2,15429,A池阳光矿-HLHF,38400,321,0,107,14531,120.0,28.0,3.0,2.0,5.0
1573,sanxia,15429-130,A池阳光矿-HLHF-3,15429,A池阳光矿-HLHF,38400,323,2,107,14531,240.0,28.0,3.0,2.0,5.0
1574,sanxia,15430-128,D县七里铺-HLHF-1,15430,D县七里铺-HLHF,38400,320,2,106,14387,95.0,17.0,3.0,3.0,6.0
1575,sanxia,15430-129,D县七里铺-HLHF-2,15430,D县七里铺-HLHF,38400,318,0,106,14387,240.0,17.0,3.0,3.0,6.0
1576,sanxia,15431-128,D县金银山-HLHF-1,15431,D县金银山-HLHF,38400,320,2,106,18833,0.0,33.0,3.0,3.0,6.0
1577,sanxia,15431-129,D县金银山-HLHF-2,15431,D县金银山-HLHF,38400,319,1,106,18833,130.0,33.0,3.0,3.0,6.0
1578,sanxia,15431-130,D县金银山-HLHF-3,15431,D县金银山-HLHF,38400,318,0,106,18833,210.0,33.0,3.0,3.0,6.0
1579,sanxia,15432-128,E宝万回-HLHF-1,15432,E宝万回-HLHF,38400,261,0,87,14435,20.0,5.0,3.0,2.0,5.0
1580,sanxia,15432-129,E宝万回-HLHF-2,15432,E宝万回-HLHF,38400,263,2,87,14435,180.0,5.0,3.0,2.0,5.0
1581,sanxia,15433-128,新兴村-HLHF-1,15433,新兴村-HLHF,38400,127,1,42,18833,0.0,23.0,3.0,2.0,5.0
1582,sanxia,15433-129,新兴村-HLHF-2,15433,新兴村-HLHF,38400,126,0,42,18833,80.0,23.0,3.0,2.0,5.0
1583,sanxia,15433-130,新兴村-HLHF-3,15433,新兴村-HLHF,38400,128,2,42,18833,260.0,23.0,3.0,2.0,5.0
1584,sanxia,15434-128,E宝沙坡村-HLHF-1,15434,E宝沙坡村-HLHF,38400,477,0,159,14499,350.0,28.0,3.0,3.0,6.0
1585,sanxia,15434-129,E宝沙坡村-HLHF-2,15434,E宝沙坡村-HLHF,38400,479,2,159,14499,150.0,28.0,3.0,3.0,6.0
1586,sanxia,15434-130,E宝沙坡村-HLHF-3,15434,E宝沙坡村-HLHF,38400,478,1,159,14499,230.0,28.0,3.0,3.0,6.0
1587,sanxia,15435-128,E宝豫灵堡里-HLHF-1,15435,E宝豫灵堡里-HLHF,38400,121,1,40,14435,0.0,38.0,3.0,3.0,6.0
1588,sanxia,15435-129,E宝豫灵堡里-HLHF-2,15435,E宝豫灵堡里-HLHF,38400,122,2,40,14435,120.0,38.0,3.0,3.0,6.0
1589,sanxia,15435-130,E宝豫灵堡里-HLHF-3,15435,E宝豫灵堡里-HLHF,38400,120,0,40,14435,230.0,38.0,3.0,3.0,6.0
1590,sanxia,15436-128,E宝故县张姚-HLHF-1,15436,E宝故县张姚-HLHF,38400,216,0,72,14435,20.0,23.0,3.0,3.0,6.0
1591,sanxia,15436-129,E宝故县张姚-HLHF-2,15436,E宝故县张姚-HLHF,38400,218,2,72,14435,100.0,23.0,3.0,3.0,6.0
1592,sanxia,15436-130,E宝故县张姚-HLHF-3,15436,E宝故县张姚-HLHF,38400,217,1,72,14435,260.0,23.0,3.0,3.0,6.0
1593,sanxia,15437-128,E宝故县西庄村-HLHF-1,15437,E宝故县西庄村-HLHF,38400,9,0,3,14435,350.0,33.0,3.0,3.0,6.0
1594,sanxia,15437-129,E宝故县西庄村-HLHF-2,15437,E宝故县西庄村-HLHF,38400,10,1,3,14435,140.0,33.0,3.0,1.0,4.0
1595,sanxia,15437-130,E宝故县西庄村-HLHF-3,15437,E宝故县西庄村-HLHF,38400,11,2,3,14435,280.0,33.0,3.0,3.0,6.0
1596,sanxia,15438-128,E宝新营村-HLHF-1,15438,E宝新营村-HLHF,38400,293,2,97,14355,300.0,11.0,3.0,2.0,5.0
1597,sanxia,15438-129,E宝新营村-HLHF-2,15438,E宝新营村-HLHF,38400,292,1,97,14355,80.0,11.0,3.0,2.0,5.0
1598,sanxia,15438-130,E宝新营村-HLHF-3,15438,E宝新营村-HLHF,38400,291,0,97,14355,205.0,11.0,3.0,0.0,3.0
1599,sanxia,15439-128,E宝雷家营北-HLHF-1,15439,E宝雷家营北-HLHF,38400,48,0,16,14355,0.0,43.0,3.0,2.0,5.0
1600,sanxia,15439-129,E宝雷家营北-HLHF-2,15439,E宝雷家营北-HLHF,38400,49,1,16,14355,100.0,43.0,3.0,2.0,5.0
1601,sanxia,15439-130,E宝雷家营北-HLHF-3,15439,E宝雷家营北-HLHF,38400,50,2,16,14355,260.0,43.0,3.0,2.0,5.0
1602,sanxia,15440-128,E宝罗家村-HLHF-1,15440,E宝罗家村-HLHF,38400,382,1,127,14355,320.0,38.0,3.0,3.0,6.0
1603,sanxia,15440-129,E宝罗家村-HLHF-2,15440,E宝罗家村-HLHF,38400,381,0,127,14355,60.0,38.0,3.0,3.0,6.0
1604,sanxia,15440-130,E宝罗家村-HLHF-3,15440,E宝罗家村-HLHF,38400,383,2,127,14355,200.0,38.0,3.0,3.0,6.0
1605,sanxia,15441-128,E宝透山-HLHF-1,15441,E宝透山-HLHF,38400,77,2,25,18832,340.0,38.0,3.0,3.0,6.0
1606,sanxia,15441-129,E宝透山-HLHF-2,15441,E宝透山-HLHF,38400,76,1,25,18832,50.0,38.0,3.0,3.0,6.0
1607,sanxia,15441-130,E宝透山-HLHF-3,15441,E宝透山-HLHF,38400,75,0,25,18832,160.0,38.0,3.0,3.0,6.0
1608,sanxia,15442-128,E宝窑坡村二-HLHF-1,15442,E宝窑坡村二-HLHF,38400,72,0,24,18832,320.0,38.0,3.0,3.0,6.0
1609,sanxia,15442-129,E宝窑坡村二-HLHF-2,15442,E宝窑坡村二-HLHF,38400,73,1,24,18832,80.0,38.0,3.0,3.0,6.0
1610,sanxia,15442-130,E宝窑坡村二-HLHF-3,15442,E宝窑坡村二-HLHF,38400,74,2,24,18832,270.0,38.0,3.0,3.0,6.0
1611,sanxia,15443-128,E宝马寨-HLHF-1,15443,E宝马寨-HLHF,38400,350,2,116,14499,0.0,28.0,3.0,3.0,6.0
1612,sanxia,15443-129,E宝马寨-HLHF-2,15443,E宝马寨-HLHF,38400,348,0,116,14499,190.0,28.0,3.0,3.0,6.0
1613,sanxia,15443-130,E宝马寨-HLHF-3,15443,E宝马寨-HLHF,38400,349,1,116,14499,300.0,28.0,3.0,3.0,6.0
1614,sanxia,15444-128,E宝梨园村村委会-HLHF-1,15444,E宝梨园村村委会-HLHF,38400,249,0,83,14499,70.0,28.0,3.0,3.0,6.0
1615,sanxia,15444-129,E宝梨园村村委会-HLHF-2,15444,E宝梨园村村委会-HLHF,38400,251,2,83,14499,150.0,28.0,3.0,3.0,6.0
1616,sanxia,15444-130,E宝梨园村村委会-HLHF-3,15444,E宝梨园村村委会-HLHF,38400,250,1,83,14499,250.0,28.0,3.0,3.0,6.0
1617,sanxia,15445-128,E宝路井-HLHF-1,15445,E宝路井-HLHF,38400,267,0,89,18836,0.0,38.0,3.0,3.0,6.0
1618,sanxia,15445-129,E宝路井-HLHF-2,15445,E宝路井-HLHF,38400,269,2,89,18836,120.0,38.0,3.0,3.0,6.0
1619,sanxia,15445-130,E宝路井-HLHF-3,15445,E宝路井-HLHF,38400,268,1,89,18836,200.0,38.0,3.0,3.0,6.0
1620,sanxia,15446-128,E宝胡家原-HLHF-1,15446,E宝胡家原-HLHF,38400,265,1,88,18836,340.0,38.0,6.0,3.0,9.0
1621,sanxia,15446-129,E宝胡家原-HLHF-2,15446,E宝胡家原-HLHF,38400,264,0,88,18836,70.0,38.0,6.0,3.0,9.0
1622,sanxia,15446-130,E宝胡家原-HLHF-3,15446,E宝胡家原-HLHF,38400,266,2,88,18836,210.0,38.0,6.0,6.0,12.0
1623,sanxia,15447-128,E宝景源果业北-HLHF-1,15447,E宝景源果业北-HLHF,38400,183,0,61,18836,340.0,38.0,3.0,3.0,6.0
1624,sanxia,15447-129,E宝景源果业北-HLHF-2,15447,E宝景源果业北-HLHF,38400,184,1,61,18836,50.0,38.0,3.0,3.0,6.0
1625,sanxia,15447-130,E宝景源果业北-HLHF-3,15447,E宝景源果业北-HLHF,38400,185,2,61,18836,160.0,38.0,3.0,3.0,6.0
1626,sanxia,15448-128,E宝河林矿加工厂-HLHF-1,15448,E宝河林矿加工厂-HLHF,38400,215,2,71,18836,30.0,10.0,3.0,3.0,6.0
1627,sanxia,15448-129,E宝河林矿加工厂-HLHF-2,15448,E宝河林矿加工厂-HLHF,38400,213,0,71,18836,180.0,10.0,3.0,3.0,6.0
1628,sanxia,15448-130,E宝河林矿加工厂-HLHF-3,15448,E宝河林矿加工厂-HLHF,38400,214,1,71,18836,230.0,10.0,3.0,3.0,6.0
1629,sanxia,15449-128,E宝楸梓村-HLHF-1,15449,E宝楸梓村-HLHF,38400,104,2,34,18836,340.0,38.0,3.0,3.0,6.0
1630,sanxia,15449-129,E宝楸梓村-HLHF-2,15449,E宝楸梓村-HLHF,38400,102,0,34,18836,80.0,38.0,3.0,3.0,6.0
1631,sanxia,15449-130,E宝楸梓村-HLHF-3,15449,E宝楸梓村-HLHF,38400,103,1,34,18836,200.0,38.0,3.0,3.0,6.0
1632,sanxia,15450-128,E宝原坡村-HLHF-1,15450,E宝原坡村-HLHF,38400,92,2,30,18835,0.0,38.0,3.0,3.0,6.0
1633,sanxia,15450-129,E宝原坡村-HLHF-2,15450,E宝原坡村-HLHF,38400,91,1,30,18835,170.0,38.0,3.0,3.0,6.0
1634,sanxia,15450-130,E宝原坡村-HLHF-3,15450,E宝原坡村-HLHF,38400,90,0,30,18835,240.0,38.0,3.0,3.0,6.0
1635,sanxia,15451-128,C氏上川-HLHF-1,15451,C氏上川-HLHF,38400,312,0,104,14579,10.0,15.0,3.0,2.0,5.0
1636,sanxia,15451-129,C氏上川-HLHF-2,15451,C氏上川-HLHF,38400,313,1,104,14579,140.0,15.0,3.0,2.0,5.0
1637,sanxia,15451-130,C氏上川-HLHF-3,15451,C氏上川-HLHF,38400,314,2,104,14579,275.0,15.0,3.0,3.0,6.0
1638,sanxia,15452-128,C氏龙潭沟村-HLHF-1,15452,C氏龙潭沟村-HLHF,38400,420,0,140,14579,45.0,15.0,3.0,2.0,5.0
1639,sanxia,15452-129,C氏龙潭沟村-HLHF-2,15452,C氏龙潭沟村-HLHF,38400,421,1,140,14579,170.0,15.0,3.0,2.0,5.0
1640,sanxia,15452-130,C氏龙潭沟村-HLHF-3,15452,C氏龙潭沟村-HLHF,38400,422,2,140,14579,270.0,15.0,3.0,3.0,6.0
1641,sanxia,15453-128,C氏岗头村-HLHF-1,15453,C氏岗头村-HLHF,38400,261,0,87,14579,135.0,28.0,3.0,2.0,5.0
1642,sanxia,15453-129,C氏岗头村-HLHF-2,15453,C氏岗头村-HLHF,38400,263,2,87,14579,240.0,28.0,3.0,2.0,5.0
1643,sanxia,15453-130,C氏岗头村-HLHF-3,15453,C氏岗头村-HLHF,38400,262,1,87,14579,270.0,28.0,3.0,2.0,5.0
1644,sanxia,15454-128,C氏三角村-HLHF-1,15454,C氏三角村-HLHF,38400,160,1,53,18839,330.0,15.0,3.0,2.0,5.0
1645,sanxia,15454-129,C氏三角村-HLHF-2,15454,C氏三角村-HLHF,38400,161,2,53,18839,120.0,15.0,3.0,2.0,5.0
1646,sanxia,15454-130,C氏三角村-HLHF-3,15454,C氏三角村-HLHF,38400,159,0,53,18839,220.0,15.0,3.0,3.0,6.0
1647,sanxia,15455-128,C氏黑了宿村-HLHF-1,15455,C氏黑了宿村-HLHF,38400,186,0,62,18839,30.0,15.0,3.0,2.0,5.0
1648,sanxia,15455-129,C氏黑了宿村-HLHF-2,15455,C氏黑了宿村-HLHF,38400,188,2,62,18839,150.0,15.0,3.0,2.0,5.0
1649,sanxia,15455-130,C氏黑了宿村-HLHF-3,15455,C氏黑了宿村-HLHF,38400,187,1,62,18839,270.0,15.0,3.0,2.0,5.0
1650,sanxia,15456-128,C氏望家村-HLHF-1,15456,C氏望家村-HLHF,38400,11,2,3,18839,350.0,28.0,3.0,2.0,5.0
1651,sanxia,15456-129,C氏望家村-HLHF-2,15456,C氏望家村-HLHF,38400,10,1,3,18839,70.0,28.0,3.0,2.0,5.0
1652,sanxia,15456-130,C氏望家村-HLHF-3,15456,C氏望家村-HLHF,38400,9,0,3,18839,300.0,28.0,3.0,2.0,5.0
1653,sanxia,15457-128,C氏代家村-HLHF-1,15457,C氏代家村-HLHF,38400,274,1,91,18839,340.0,11.0,3.0,2.0,5.0
1654,sanxia,15457-129,C氏代家村-HLHF-2,15457,C氏代家村-HLHF,38400,275,2,91,18839,70.0,11.0,3.0,2.0,5.0
1655,sanxia,15457-130,C氏代家村-HLHF-3,15457,C氏代家村-HLHF,38400,273,0,91,18839,220.0,11.0,3.0,2.0,5.0
1656,sanxia,15458-128,C氏北苏村-HLHF-1,15458,C氏北苏村-HLHF,38400,454,1,151,18839,45.0,33.0,3.0,2.0,5.0
1657,sanxia,15458-129,C氏北苏村-HLHF-2,15458,C氏北苏村-HLHF,38400,453,0,151,18839,250.0,33.0,3.0,2.0,5.0
1658,sanxia,15458-130,C氏北苏村-HLHF-3,15458,C氏北苏村-HLHF,38400,455,2,151,18839,290.0,33.0,3.0,2.0,5.0
1659,sanxia,15459-128,C氏蒋渠-HLHF-1,15459,C氏蒋渠-HLHF,38400,388,1,129,18839,80.0,15.0,3.0,2.0,5.0
1660,sanxia,15459-129,C氏蒋渠-HLHF-2,15459,C氏蒋渠-HLHF,38400,387,0,129,18839,220.0,15.0,3.0,2.0,5.0
1661,sanxia,15460-128,C氏留村-HLHF-1,15460,C氏留村-HLHF,38400,181,1,60,18839,70.0,15.0,3.0,2.0,5.0
1662,sanxia,15460-129,C氏留村-HLHF-2,15460,C氏留村-HLHF,38400,180,0,60,18839,240.0,15.0,3.0,2.0,5.0
1663,sanxia,15461-128,C氏五里川河南村-HLHF-1,15461,C氏五里川河南村-HLHF,38400,393,0,131,14579,100.0,38.0,3.0,2.0,5.0
1664,sanxia,15461-129,C氏五里川河南村-HLHF-2,15461,C氏五里川河南村-HLHF,38400,394,1,131,14579,190.0,38.0,3.0,2.0,5.0
1665,sanxia,15461-130,C氏五里川河南村-HLHF-3,15461,C氏五里川河南村-HLHF,38400,395,2,131,14579,315.0,38.0,3.0,2.0,5.0
1666,sanxia,15462-128,A池小南庄-HLHF-1,15462,A池小南庄-HLHF,38400,236,2,78,14339,80.0,38.0,3.0,2.0,5.0
1667,sanxia,15462-129,A池小南庄-HLHF-2,15462,A池小南庄-HLHF,38400,235,1,78,14339,160.0,38.0,3.0,2.0,5.0
1668,sanxia,15462-130,A池小南庄-HLHF-3,15462,A池小南庄-HLHF,38400,234,0,78,14339,270.0,38.0,3.0,2.0,5.0
1669,sanxia,15463-128,A池相庄岭西-HLHF-1,15463,A池相庄岭西-HLHF,38400,257,2,85,18833,350.0,28.0,3.0,2.0,5.0
1670,sanxia,15463-129,A池相庄岭西-HLHF-2,15463,A池相庄岭西-HLHF,38400,256,1,85,18833,85.0,28.0,3.0,0.0,3.0
1671,sanxia,15463-130,A池相庄岭西-HLHF-3,15463,A池相庄岭西-HLHF,38400,255,0,85,18833,280.0,28.0,3.0,2.0,5.0
1672,sanxia,15464-128,A池仁灵村-HLHF-1,15464,A池仁灵村-HLHF,38400,420,0,140,18833,285.0,28.0,3.0,2.0,5.0
1673,sanxia,15464-129,A池仁灵村-HLHF-2,15464,A池仁灵村-HLHF,38400,421,1,140,18833,115.0,28.0,3.0,2.0,5.0
1674,sanxia,15464-130,A池仁灵村-HLHF-3,15464,A池仁灵村-HLHF,38400,422,2,140,18833,220.0,28.0,3.0,0.0,3.0
1675,sanxia,15465-128,A池产业聚集区-HLHF-1,15465,A池产业聚集区-HLHF,38400,374,2,124,18833,90.0,28.0,3.0,2.0,5.0
1676,sanxia,15465-129,A池产业聚集区-HLHF-2,15465,A池产业聚集区-HLHF,38400,373,1,124,18833,175.0,28.0,3.0,2.0,5.0
1677,sanxia,15465-130,A池产业聚集区-HLHF-3,15465,A池产业聚集区-HLHF,38400,372,0,124,18833,220.0,28.0,3.0,3.0,6.0
1678,sanxia,15466-128,A池吴窑头-HLHF-1,15466,A池吴窑头-HLHF,38400,82,1,27,18833,90.0,38.0,3.0,3.0,6.0
1679,sanxia,15466-129,A池吴窑头-HLHF-2,15466,A池吴窑头-HLHF,38400,83,2,27,18833,180.0,38.0,3.0,3.0,6.0
1680,sanxia,15466-130,A池吴窑头-HLHF-3,15466,A池吴窑头-HLHF,38400,81,0,27,18833,270.0,38.0,3.0,3.0,6.0
1681,sanxia,15468-128,A池西段-HLHF-1,15468,A池西段-HLHF,38400,19,1,6,14531,10.0,28.0,3.0,2.0,5.0
1682,sanxia,15468-129,A池西段-HLHF-2,15468,A池西段-HLHF,38400,20,2,6,14531,170.0,28.0,3.0,2.0,5.0
1683,sanxia,15468-130,A池西段-HLHF-3,15468,A池西段-HLHF,38400,18,0,6,14531,270.0,28.0,3.0,2.0,5.0
1684,sanxia,15469-128,A池万寿-HLHF-1,15469,A池万寿-HLHF,38400,265,1,88,14531,40.0,38.0,3.0,3.0,6.0
1685,sanxia,15469-129,A池万寿-HLHF-2,15469,A池万寿-HLHF,38400,264,0,88,14531,220.0,38.0,3.0,3.0,6.0
1686,sanxia,15469-130,A池万寿-HLHF-3,15469,A池万寿-HLHF,38400,266,2,88,14531,310.0,38.0,3.0,3.0,6.0
1687,sanxia,15470-128,A池乐村-HLHF-1,15470,A池乐村-HLHF,38400,350,2,116,14531,60.0,38.0,3.0,3.0,6.0
1688,sanxia,15470-129,A池乐村-HLHF-2,15470,A池乐村-HLHF,38400,349,1,116,14531,190.0,38.0,3.0,3.0,6.0
1689,sanxia,15470-130,A池乐村-HLHF-3,15470,A池乐村-HLHF,38400,348,0,116,14531,300.0,38.0,3.0,3.0,6.0
1690,sanxia,15471-128,A池韶华村-HLHF-1,15471,A池韶华村-HLHF,38400,87,0,29,14531,40.0,38.0,3.0,3.0,6.0
1691,sanxia,15471-129,A池韶华村-HLHF-2,15471,A池韶华村-HLHF,38400,88,1,29,14531,190.0,38.0,3.0,3.0,6.0
1692,sanxia,15471-130,A池韶华村-HLHF-3,15471,A池韶华村-HLHF,38400,89,2,29,14531,290.0,38.0,3.0,3.0,6.0
1693,sanxia,15472-128,A池苏门南-HLHF-1,15472,A池苏门南-HLHF,38400,261,0,87,14531,0.0,28.0,3.0,2.0,5.0
1694,sanxia,15472-129,A池苏门南-HLHF-2,15472,A池苏门南-HLHF,38400,263,2,87,14531,120.0,28.0,3.0,2.0,5.0
1695,sanxia,15472-130,A池苏门南-HLHF-3,15472,A池苏门南-HLHF,38400,262,1,87,14531,240.0,28.0,3.0,2.0,5.0
1696,sanxia,15473-128,A池东庵头-HLHF-1,15473,A池东庵头-HLHF,38400,437,2,145,18833,0.0,38.0,3.0,3.0,6.0
1697,sanxia,15473-129,A池东庵头-HLHF-2,15473,A池东庵头-HLHF,38400,436,1,145,18833,70.0,38.0,3.0,3.0,6.0
1698,sanxia,15473-130,A池东庵头-HLHF-3,15473,A池东庵头-HLHF,38400,435,0,145,18833,280.0,38.0,3.0,3.0,6.0
1699,sanxia,15474-128,A池徐家寨-HLHF-1,15474,A池徐家寨-HLHF,38400,75,0,25,14531,20.0,38.0,3.0,2.0,5.0
1700,sanxia,15474-129,A池徐家寨-HLHF-2,15474,A池徐家寨-HLHF,38400,76,1,25,14531,170.0,38.0,3.0,2.0,5.0
1701,sanxia,15474-130,A池徐家寨-HLHF-3,15474,A池徐家寨-HLHF,38400,77,2,25,14531,300.0,38.0,3.0,2.0,5.0
1702,sanxia,15475-128,A池杜寺-HLHF-1,15475,A池杜寺-HLHF,38400,336,0,112,14547,100.0,38.0,3.0,3.0,6.0
1703,sanxia,15475-129,A池杜寺-HLHF-2,15475,A池杜寺-HLHF,38400,337,1,112,14547,200.0,38.0,3.0,3.0,6.0
1704,sanxia,15475-130,A池杜寺-HLHF-3,15475,A池杜寺-HLHF,38400,338,2,112,14547,300.0,38.0,3.0,3.0,6.0
1705,sanxia,15476-128,A池康洼-HLHF-1,15476,A池康洼-HLHF,38400,143,2,47,14563,0.0,38.0,3.0,3.0,6.0
1706,sanxia,15476-129,A池康洼-HLHF-2,15476,A池康洼-HLHF,38400,141,0,47,14563,120.0,38.0,3.0,3.0,6.0
1707,sanxia,15476-130,A池康洼-HLHF-3,15476,A池康洼-HLHF,38400,142,1,47,14563,240.0,38.0,3.0,3.0,6.0
1708,sanxia,15477-128,A池陈沟-HLHF-1,15477,A池陈沟-HLHF,38400,220,1,73,14563,0.0,38.0,3.0,3.0,6.0
1709,sanxia,15477-129,A池陈沟-HLHF-2,15477,A池陈沟-HLHF,38400,219,0,73,14563,70.0,38.0,3.0,3.0,6.0
1710,sanxia,15477-130,A池陈沟-HLHF-3,15477,A池陈沟-HLHF,38400,221,2,73,14563,220.0,38.0,3.0,3.0,6.0
1711,sanxia,15478-128,A池南昌-HLHF-1,15478,A池南昌-HLHF,38400,466,1,155,14563,30.0,38.0,3.0,3.0,6.0
1712,sanxia,15478-129,A池南昌-HLHF-2,15478,A池南昌-HLHF,38400,465,0,155,14563,120.0,38.0,3.0,3.0,6.0
1713,sanxia,15478-130,A池南昌-HLHF-3,15478,A池南昌-HLHF,38400,467,2,155,14563,240.0,38.0,3.0,3.0,6.0
1714,sanxia,15479-128,A池竹峪-HLHF-1,15479,A池竹峪-HLHF,38400,378,0,126,14563,0.0,38.0,3.0,3.0,6.0
1715,sanxia,15479-129,A池竹峪-HLHF-2,15479,A池竹峪-HLHF,38400,380,2,126,14563,90.0,38.0,3.0,3.0,6.0
1716,sanxia,15479-130,A池竹峪-HLHF-3,15479,A池竹峪-HLHF,38400,379,1,126,14563,240.0,38.0,3.0,3.0,6.0
1717,sanxia,15480-128,A池贾沟-HLHF-1,15480,A池贾沟-HLHF,38400,390,0,130,14467,40.0,38.0,3.0,3.0,6.0
1718,sanxia,15480-129,A池贾沟-HLHF-2,15480,A池贾沟-HLHF,38400,392,2,130,14467,140.0,38.0,3.0,3.0,6.0
1719,sanxia,15480-130,A池贾沟-HLHF-3,15480,A池贾沟-HLHF,38400,391,1,130,14467,280.0,38.0,3.0,3.0,6.0
1720,sanxia,15481-128,A池石泉-HLHF-1,15481,A池石泉-HLHF,38400,191,2,63,14467,20.0,38.0,3.0,3.0,6.0
1721,sanxia,15481-129,A池石泉-HLHF-2,15481,A池石泉-HLHF,38400,189,0,63,14467,120.0,38.0,3.0,3.0,6.0
1722,sanxia,15481-130,A池石泉-HLHF-3,15481,A池石泉-HLHF,38400,190,1,63,14467,240.0,38.0,3.0,3.0,6.0
1723,sanxia,15482-128,A池水泉洼-HLHF-1,15482,A池水泉洼-HLHF,38400,389,2,129,14467,30.0,38.0,3.0,3.0,6.0
1724,sanxia,15482-129,A池水泉洼-HLHF-2,15482,A池水泉洼-HLHF,38400,387,0,129,14467,200.0,38.0,3.0,3.0,6.0
1725,sanxia,15482-130,A池水泉洼-HLHF-3,15482,A池水泉洼-HLHF,38400,388,1,129,14467,270.0,38.0,3.0,3.0,6.0
1726,sanxia,15483-128,A池贺庄-HLHF-1,15483,A池贺庄-HLHF,38400,389,2,129,14339,20.0,38.0,3.0,3.0,6.0
1727,sanxia,15483-129,A池贺庄-HLHF-2,15483,A池贺庄-HLHF,38400,388,1,129,14339,120.0,38.0,3.0,3.0,6.0
1728,sanxia,15483-130,A池贺庄-HLHF-3,15483,A池贺庄-HLHF,38400,387,0,129,14339,300.0,38.0,3.0,3.0,6.0
1729,sanxia,15484-128,A池潘桃-HLHF-1,15484,A池潘桃-HLHF,38400,422,2,140,14467,30.0,38.0,3.0,3.0,6.0
1730,sanxia,15484-129,A池潘桃-HLHF-2,15484,A池潘桃-HLHF,38400,420,0,140,14467,180.0,38.0,3.0,3.0,6.0
1731,sanxia,15484-130,A池潘桃-HLHF-3,15484,A池潘桃-HLHF,38400,421,1,140,14467,300.0,38.0,3.0,3.0,6.0
1732,sanxia,15485-128,A池德厚-HLHF-1,15485,A池德厚-HLHF,38400,339,0,113,14467,45.0,38.0,3.0,8.0,11.0
1733,sanxia,15485-129,A池德厚-HLHF-2,15485,A池德厚-HLHF,38400,341,2,113,14467,150.0,38.0,3.0,3.0,6.0
1734,sanxia,15485-130,A池德厚-HLHF-3,15485,A池德厚-HLHF,38400,340,1,113,14467,330.0,38.0,3.0,3.0,6.0
1735,sanxia,15486-128,A池义昌煤厂-HLHF-1,15486,A池义昌煤厂-HLHF,38400,373,1,124,14467,40.0,28.0,3.0,2.0,5.0
1736,sanxia,15486-129,A池义昌煤厂-HLHF-2,15486,A池义昌煤厂-HLHF,38400,374,2,124,14467,145.0,28.0,3.0,2.0,5.0
1737,sanxia,15486-130,A池义昌煤厂-HLHF-3,15486,A池义昌煤厂-HLHF,38400,372,0,124,14467,235.0,28.0,3.0,2.0,5.0
1738,sanxia,15487-128,A池杜沟-HLHF-1,15487,A池杜沟-HLHF,38400,276,0,92,14467,0.0,38.0,3.0,3.0,6.0
1739,sanxia,15487-129,A池杜沟-HLHF-2,15487,A池杜沟-HLHF,38400,278,2,92,14467,180.0,38.0,3.0,3.0,6.0
1740,sanxia,15487-130,A池杜沟-HLHF-3,15487,A池杜沟-HLHF,38400,277,1,92,14467,270.0,38.0,3.0,3.0,6.0
1741,sanxia,15488-128,D县新桥村委-HLHF-1,15488,D县新桥村委-HLHF,38400,348,0,116,14387,305.0,38.0,3.0,3.0,6.0
1742,sanxia,15488-129,D县新桥村委-HLHF-2,15488,D县新桥村委-HLHF,38400,350,2,116,14387,130.0,38.0,3.0,3.0,6.0
1743,sanxia,15488-130,D县新桥村委-HLHF-3,15488,D县新桥村委-HLHF,38400,349,1,116,14387,190.0,38.0,3.0,3.0,6.0
1744,sanxia,15489-128,D县牛王庙-HLHF-1,15489,D县牛王庙-HLHF,38400,161,2,53,14387,330.0,38.0,3.0,9.0,12.0
1745,sanxia,15489-129,D县牛王庙-HLHF-2,15489,D县牛王庙-HLHF,38400,159,0,53,14387,50.0,38.0,3.0,6.0,9.0
1746,sanxia,15489-130,D县牛王庙-HLHF-3,15489,D县牛王庙-HLHF,38400,160,1,53,14387,170.0,38.0,3.0,3.0,6.0
1747,sanxia,15490-128,D县张湾芦村-HLHF-1,15490,D县张湾芦村-HLHF,38400,485,2,161,14387,325.0,17.0,3.0,2.0,5.0
1748,sanxia,15490-129,D县张湾芦村-HLHF-2,15490,D县张湾芦村-HLHF,38400,484,1,161,14387,155.0,17.0,3.0,2.0,5.0
1749,sanxia,15490-130,D县张湾芦村-HLHF-3,15490,D县张湾芦村-HLHF,38400,483,0,161,14387,245.0,17.0,3.0,2.0,5.0
1750,sanxia,15491-128,D县张汴庙后-HLHF-1,15491,D县张汴庙后-HLHF,38400,239,2,79,14547,15.0,38.0,3.0,3.0,6.0
1751,sanxia,15491-129,D县张汴庙后-HLHF-2,15491,D县张汴庙后-HLHF,38400,237,0,79,14547,160.0,38.0,3.0,3.0,6.0
